COP_x;COP_y;Acc_x;Acc_y;Jerk_x;Jerk_y;Class
0,548510989;0,352096605;0,408563152;0,256544196;0,301959001;0,231278472;Healthy
0,552443409;0,354947618;0,491184581;0,206930876;0,247162365;0,222912055;Healthy
0,560053816;0,359357931;0,499899895;0,178502463;0,304491347;0,237082251;Healthy
0,566569884;0,365778282;0,421689021;0,17740322;0,286240907;0,251406848;Healthy
0,57019118;0,374454514;0,444320339;0,223951626;0,285271811;0,22322348;Healthy
0,573693593;0,383122383;0,405892934;0,2045415;0,277416096;0,236097373;Healthy
0,575287525;0,390550727;0,423690285;0,16917901;0,280709067;0,220294852;Healthy
0,577112404;0,39770954;0,328602117;0,213409383;0,285161481;0,248953566;Healthy
0,579161778;0,404046584;0,384006077;0,227508279;0,279671324;0,236978449;Healthy
0,583317581;0,409235938;0,415129285;0,240374021;0,341545835;0,250481625;Healthy
0,589084767;0,41167509;0,458956849;0,207182124;0,283028995;0,209128516;Healthy
0,594487765;0,412905287;0,431700379;0,229090021;0,320129776;0,252950953;Healthy
0,600259541;0,41322429;0,475543089;0,2073183;0,299392839;0,225409353;Healthy
0,606862701;0,412860431;0,441612701;0,229643856;0,331730758;0,252193922;Healthy
0,611959501;0,412473958;0,411929839;0,186539261;0,343975844;0,233713336;Healthy
0,615184735;0,41335024;0,477419981;0,202561019;0,349272251;0,237720363;Healthy
0,61849619;0,4163489;0,424719614;0,191389388;0,268999862;0,224470135;Healthy
0,622617988;0,420410317;0,387806667;0,197398402;0,273169797;0,22910402;Healthy
0,627654196;0,425178955;0,359173325;0,202585788;0,302476207;0,247263791;Healthy
0,632125956;0,429552886;0,419130811;0,238266034;0,256362899;0,238917598;Healthy
0,636863782;0,432799325;0,42429239;0,248941503;0,326650696;0,234977506;Healthy
0,640738144;0,432281502;0,44869977;0,198214634;0,364230827;0,209423728;Healthy
0,644382562;0,428410192;0,458193687;0,213618679;0,309657763;0,218498814;Healthy
0,646635956;0,422148765;0,423271023;0,225557186;0,280652323;0,193047775;Healthy
0,647443059;0,414382329;0,377995238;0,222272438;0,316449503;0,217216475;Healthy
0,649345992;0,404629283;0,350111982;0,223928627;0,250401887;0,268026352;Healthy
0,652259786;0,394625813;0,375662234;0,212513876;0,354977369;0,274080057;Healthy
0,657734123;0,386090231;0,407888024;0,220186058;0,310920761;0,278296415;Healthy
0,665090414;0,377905035;0,462144491;0,271434021;0,324624385;0,286634161;Healthy
0,67168412;0,369768671;0,384493061;0,245359033;0,285993313;0,232695249;Healthy
0,676728116;0,359886265;0,381801478;0,22971195;0,31990945;0,218073798;Healthy
0,679349235;0,350524996;0,396103343;0,213172388;0,32440828;0,249131337;Healthy
0,680914557;0,343051031;0,405547084;0,264149137;0,291257218;0,258545927;Healthy
0,679230299;0,337072508;0,423471091;0,234124324;0,290771989;0,254879628;Healthy
0,674563811;0,331444262;0,424038747;0,186942746;0,295366051;0,274826888;Healthy
0,667165006;0,326833904;0,345533667;0,20482624;0,287993914;0,231454347;Healthy
0,658883088;0,324902488;0,326152538;0,206715774;0,318121999;0,230949303;Healthy
0,649935284;0,324686284;0,339367798;0,190720558;0,303925942;0,226116277;Healthy
0,641586158;0,325150954;0,378285909;0,210635476;0,285632231;0,26354061;Healthy
0,634811139;0,325387377;0,367698505;0,263330228;0,26985349;0,249076061;Healthy
0,627645135;0,325960739;0,378486192;0,234129816;0,330885802;0,290489893;Healthy
0,620240966;0,324082868;0,375442524;0,246049637;0,324375056;0,279291502;Healthy
0,613761682;0,321874302;0,386879801;0,263193202;0,270486814;0,23760392;Healthy
0,611183565;0,318156239;0,35102231;0,214425103;0,251148575;0,247994655;Healthy
0,610268949;0,312500231;0,365753843;0,230716104;0,276553492;0,248823016;Healthy
0,610287328;0,305223818;0,361710514;0,23658714;0,322085591;0,258615356;Healthy
0,61249347;0,296361947;0,39759308;0,17921269;0,331528694;0,258448885;Healthy
0,617124325;0,28644291;0,379917351;0,20407984;0,327452642;0,257174425;Healthy
0,622961763;0,278151654;0,370926414;0,228250626;0,271351285;0,278012161;Healthy
0,627252704;0,270405627;0,417191953;0,263612301;0,326834104;0,237188378;Healthy
0,630716412;0,263264158;0,37026994;0,248891572;0,358141233;0,212454443;Healthy
0,633574176;0,255876791;0,428108213;0,259325147;0,315203725;0,238608666;Healthy
0,636186599;0,249458043;0,433486812;0,262026109;0,365009464;0,237164534;Healthy
0,638092168;0,244588993;0,510735;0,245367827;0,347325107;0,290743832;Healthy
0,638641986;0,24217859;0,431566114;0,223597589;0,380732857;0,268837343;Healthy
0,63773273;0,244037305;0,410179104;0,241016334;0,298055295;0,234142144;Healthy
0,638794819;0,250806713;0,364492235;0,246087621;0,336421032;0,242637867;Healthy
0,642757417;0,261043678;0,329990636;0,242071911;0,322596587;0,205903283;Healthy
0,649899382;0,27260337;0,452356061;0,242283435;0,401961927;0,27220782;Healthy
0,658770241;0,284713116;0,514477581;0,314558071;0,356898355;0,284035521;Healthy
0,666228447;0,29540178;0,440929223;0,198949493;0,311994184;0,196542795;Healthy
0,670325551;0,302928434;0,432919063;0,227215252;0,315652949;0,259506446;Healthy
0,670792884;0,309659067;0,386313415;0,260244812;0,269959512;0,252973472;Healthy
0,668440656;0,315076642;0,370809167;0,264765632;0,343938746;0,228743182;Healthy
0,663708968;0,31978941;0,395374593;0,243289119;0,329366621;0,255968406;Healthy
0,659041996;0,321988208;0,386990156;0,247402157;0,365165409;0,229068569;Healthy
0,655169218;0,322959095;0,442896928;0,237192672;0,287283135;0,229135452;Healthy
0,652483952;0,322706036;0,372965053;0,211099081;0,349101028;0,280602692;Healthy
0,64984331;0,32104126;0,414692506;0,276102628;0,347351419;0,25253679;Healthy
0,647289937;0,318679985;0,426609555;0,254902314;0,312579596;0,266445203;Healthy
0,642711236;0,315297448;0,409751757;0,214212986;0,308572014;0,253216428;Healthy
0,637209137;0,310431882;0,405613097;0,219160508;0,339780744;0,231081001;Healthy
0,631972332;0,305441805;0,343834775;0,233661024;0,301981538;0,239278627;Healthy
0,627584559;0,300454762;0,393123095;0,248972128;0,339944702;0,241034671;Healthy
0,624624882;0,294776745;0,442744414;0,252527924;0,298840574;0,241245631;Healthy
0,620663612;0,28939696;0,448620602;0,269211571;0,336798713;0,322289116;Healthy
0,617762411;0,283890785;0,381432104;0,23329914;0,360638291;0,291382463;Healthy
0,617379834;0,280225899;0,412569649;0,232395012;0,325441112;0,2078435;Healthy
0,61941821;0,278316084;0,387835684;0,208097362;0,279679767;0,247770592;Healthy
0,622254287;0,277254277;0,421951182;0,204144729;0,296012888;0,250362368;Healthy
0,625971398;0,278104134;0,434672709;0,210216032;0,316215833;0,269636741;Healthy
0,629014871;0,281705722;0,523747522;0,202740265;0,301962063;0,301198771;Healthy
0,630879788;0,287293163;0,454656771;0,20870838;0,342983234;0,260946577;Healthy
0,626750153;0,293609143;0,463406197;0,215609825;0,310091496;0,238242469;Healthy
0,618767111;0,300313747;0,413229849;0,197982986;0,312357444;0,245180583;Healthy
0,607629211;0,305166675;0,35277523;0,240818469;0,230864129;0,232387461;Healthy
0,597245044;0,307848283;0,322607843;0,198216742;0,272387173;0,238777786;Healthy
0,589621307;0,306885958;0,320700487;0,21829674;0,29695255;0,227674924;Healthy
0,586077144;0,30474925;0,396498917;0,190324068;0,306958225;0,239607497;Healthy
0,588225082;0,300767676;0,411084133;0,196942357;0,262145066;0,209864422;Healthy
0,594434776;0,295269815;0,425429806;0,18845245;0,301280842;0,244460623;Healthy
0,603615081;0,290056479;0,436248377;0,199396662;0,2778148;0,206845727;Healthy
0,613738534;0,285060782;0,402870681;0,162365203;0,273109009;0,236182421;Healthy
0,622343742;0,282429399;0,377895385;0,223867763;0,327428056;0,233850246;Healthy
0,63020474;0,280661101;0,381061334;0,211181947;0,271323997;0,260928658;Healthy
0,637445335;0,279725758;0,415243042;0,219429965;0,292187649;0,226335814;Healthy
0,64456131;0,279600404;0,342783709;0,212044423;0,308912141;0,229249818;Healthy
0,648918993;0,279075271;0,397491714;0,210026738;0,362674988;0,235371496;Healthy
0,652833521;0,278960146;0,340737051;0,231035044;0,32887654;0,251422314;Healthy
0,658340677;0,278557188;0,394938463;0,208189617;0,333645267;0,222176971;Healthy
0,66689834;0,27603152;0,48009319;0,200255716;0,359211748;0,225596453;Healthy
0,676885735;0,273067214;0,369643026;0,185470304;0,304215712;0,231908942;Healthy
0,689207509;0,270065751;0,376773656;0,193685893;0,348360208;0,238881924;Healthy
0,704054941;0,267956649;0,365025859;0,235952694;0,298603977;0,274054667;Healthy
0,721086301;0,265971185;0,423476026;0,252803141;0,317258726;0,270500222;Healthy
0,736777852;0,263441681;0,487525754;0,232757957;0,355481333;0,228897852;Healthy
0,747439427;0,260104109;0,542509278;0,240992214;0,403828072;0,248096513;Healthy
0,753528647;0,255193783;0,445121744;0,194411395;0,360148332;0,240733845;Healthy
0,751718141;0,250904502;0,430589114;0,214813683;0,252688628;0,238986023;Healthy
0,747304443;0,2486834;0,450200395;0,218400807;0,342880973;0,241491459;Healthy
0,741276226;0,249606579;0,456703208;0,214521522;0,340111746;0,243494051;Healthy
0,735250095;0,25324283;0,404586806;0,224024084;0,371136699;0,236626647;Healthy
0,730203604;0,259046621;0,443031254;0,281121456;0,323716841;0,236726859;Healthy
0,725772694;0,267288315;0,441186464;0,238130544;0,330113914;0,247080591;Healthy
0,723157632;0,275740341;0,450063175;0,236014904;0,334027005;0,236690965;Healthy
0,721362078;0,283392456;0,520808766;0,259419913;0,347918061;0,233145685;Healthy
0,719031359;0,290169645;0,488682242;0,214262942;0,353866271;0,251800469;Healthy
0,714203925;0,296003784;0,423266088;0,247221365;0,377635362;0,228630489;Healthy
0,706767879;0,301272502;0,465170177;0,221316562;0,387486161;0,247730623;Healthy
0,698703295;0,304098918;0,418738089;0,205346139;0,324555598;0,282383896;Healthy
0,688858069;0,305110772;0,477389009;0,229492942;0,388032714;0,271105634;Healthy
0,680890064;0,305363438;0,419263321;0,273432727;0,386177684;0,273991116;Healthy
0,674194476;0,306011692;0,392524162;0,232989022;0,315767784;0,254711261;Healthy
0,669215584;0,303394282;0,387503257;0,226528529;0,349661605;0,262963337;Healthy
0,666020442;0,300270002;0,42856076;0,253925362;0,374251115;0,271732469;Healthy
0,665905423;0,297791315;0,43585675;0,179087675;0,289070249;0,255910049;Healthy
0,668623101;0,298548222;0,472174893;0,194043271;0,345282092;0,246335178;Healthy
0,66986026;0,299211235;0,45461253;0,213643634;0,315035325;0,273651522;Healthy
0,66831892;0,300071685;0,438045897;0,18099301;0,227779422;0,228642712;Healthy
0,661982655;0,30369591;0,400268376;0,213250569;0,375130235;0,253731445;Healthy
0,653202369;0,309131821;0,353272227;0,179128555;0,265627738;0,23649047;Healthy
0,643246811;0,315748002;0,354144749;0,223877481;0,306912217;0,225659901;Healthy
0,633972238;0,321632104;0,373758089;0,199577017;0,329879209;0,242449798;Healthy
0,626674106;0,32722111;0,382806152;0,217120755;0,362150889;0,236974172;Healthy
0,622802285;0,331914662;0,494331689;0,239177864;0,329346789;0,250440207;Healthy
0,625040951;0,336058845;0,423364725;0,25232324;0,34645585;0,253654443;Healthy
0,631207121;0,336900958;0,345013891;0,225562275;0,308344206;0,264786587;Healthy
0,641008089;0,334943479;0,423069097;0,291083123;0,324995763;0,269793605;Healthy
0,654123455;0,329683549;0,407207742;0,218981755;0,310768305;0,28059973;Healthy
0,668407988;0,321714369;0,397193181;0,204546851;0,286578139;0,248393956;Healthy
0,682317141;0,316007246;0,447376012;0,219746736;0,312313149;0,194023625;Healthy
0,693040078;0,311304367;0,453210652;0,183224858;0,285936499;0,248636114;Healthy
0,70007259;0,306998301;0,459965394;0,187291707;0,263241141;0,229538786;Healthy
0,703248393;0,305142286;0,448335505;0,194626704;0,330629281;0,239254408;Healthy
0,702688895;0,306482684;0,487205695;0,182308371;0,302352586;0,248176539;Healthy
0,698097682;0,310847449;0,445668967;0,217945773;0,307579533;0,270228899;Healthy
0,690289952;0,317197022;0,391748815;0,224855707;0,386273544;0,254339686;Healthy
0,682473487;0,323401891;0,45102624;0,263403341;0,332462747;0,282976726;Healthy
0,675253537;0,330615714;0,397209281;0,253684079;0,335004095;0,369495616;Healthy
0,669409079;0,335053058;0,384668825;0,26577812;0,41115387;0,294267702;Healthy
0,665446343;0,338104843;0,41130217;0,224348239;0,312622056;0,265219569;Healthy
0,662916419;0,338718702;0,421929274;0,211907151;0,296694146;0,241152055;Healthy
0,662195849;0,336961984;0,421340687;0,19390449;0,316422206;0,225309792;Healthy
0,663012627;0,334113233;0,391410822;0,208828416;0,274237645;0,250712861;Healthy
0,665814521;0,331804051;0,395431059;0,223334227;0,312807418;0,310398178;Healthy
0,668847942;0,329985407;0,378168405;0,231417374;0,354406629;0,273727141;Healthy
0,672228814;0,329545723;0,359236421;0,247840674;0,279810345;0,238264306;Healthy
0,676550197;0,331301148;0,404030037;0,236930047;0,335268648;0,251058077;Healthy
0,681631015;0,333137904;0,428990706;0,219123607;0,275561921;0,270010963;Healthy
0,686905462;0,334987571;0,407327142;0,220853803;;;Healthy
0,69091556;0,336689395;;;;;Healthy
0,693945432;0,338641904;;;;;Healthy
0,797282057;0,70363523;0,777565479;0,417149221;0,580636139;0,389634315;Diabetic
0,776744422;0,695112758;0,702759462;0,459353656;0,576340697;0,467420227;Diabetic
0,756577412;0,688843137;0,786323112;0,634930585;0,608914291;0,384016605;Diabetic
0,741756333;0,684373855;0,851095513;0,638941975;0,551195362;0,327525048;Diabetic
0,730411843;0,674309503;0,744909689;0,586988081;0,578809257;0,426024863;Diabetic
0,7188231;0,659853574;0,725219147;0,461861175;0,486429634;0,429143819;Diabetic
0,707702846;0,645025607;0,693338349;0,386962;0,498999752;0,412610051;Diabetic
0,700483001;0,633450616;0,65910447;0,474205907;0,529218625;0,401621432;Diabetic
0,696773223;0,627715646;0,762177305;0,621009399;0,487142835;0,387163205;Diabetic
0,696265816;0,628828656;0,809621378;0,726977641;0,544893423;0,32575644;Diabetic
0,697560322;0,637566363;0,698756484;0,692105831;0,55499789;0,399095396;Diabetic
0,70181011;0,64882393;0,700427358;0,562494795;0,504048866;0,457067361;Diabetic
0,711284615;0,659343183;0,738693514;0,428844976;0,495407289;0,433272439;Diabetic
0,724741214;0,671437356;0,725280343;0,451321153;0,58800889;0,380436498;Diabetic
0,73935018;0,687154443;0,751819091;0,567060507;0,495091522;0,36166417;Diabetic
0,750174558;0,703609794;0,791639465;0,561289241;0,51329741;0,350376583;Diabetic
0,755841212;0,715114359;0,775592297;0,624471222;0,538181641;0,360956276;Diabetic
0,754673338;0,721468212;0,705670153;0,588403505;0,461766359;0,35856913;Diabetic
0,746720548;0,722085245;0,701916141;0,515925192;0,545757726;0,394926046;Diabetic
0,732836718;0,716683921;0,64247679;0,485620762;0,487957078;0,368810403;Diabetic
0,715854099;0,706532637;0,682301107;0,472799571;0,532796355;0,368706847;Diabetic
0,699777407;0,694454658;0,667053021;0,485802426;0,514535533;0,393266057;Diabetic
0,684791174;0,682231736;0,741062355;0,55794482;0,583092636;0,379047294;Diabetic
0,674123696;0,67168672;0,707197301;0,572620793;0,539583777;0,359383207;Diabetic
0,668764212;0,663430048;0,740290051;0,586168253;0,608453288;0,361075557;Diabetic
0,670743853;0,65521093;0,829353708;0,620508761;0,497115669;0,432511801;Diabetic
0,677054603;0,648062261;0,73937563;0,558929734;0,593013026;0,358699357;Diabetic
0,680212889;0,643712936;0,847848198;0,497682371;0,541725106;0,379982957;Diabetic
0,681235324;0,644847426;0,800714497;0,555897744;0,539856264;0,412038434;Diabetic
0,680864978;0,650010928;0,727408019;0,55990748;0,579081187;0,460424317;Diabetic
0,679792725;0,654899082;0,700958051;0,621462491;0,556077891;0,364915395;Diabetic
0,67798058;0,658848003;0,740638318;0,649509744;0,553933815;0,40565965;Diabetic
0,679746112;0,660994731;0,675072389;0,514140358;0,522334756;0,379481148;Diabetic
0,68661497;0,66115798;0,789371646;0,560675314;0,566164504;0,366504616;Diabetic
0,697320811;0,658688121;0,72235066;0,522696754;0,513805964;0,413332571;Diabetic
0,707899117;0,651871253;0,733220289;0,587865705;0,545209305;0,41613202;Diabetic
0,718428735;0,643990086;0,733734227;0,58906658;0,536473506;0,381572299;Diabetic
0,730606438;0,636228459;0,751403169;0,660399077;0,562608671;0,390418019;Diabetic
0,741825075;0,628827497;0,740393914;0,595796124;0,597379843;0,409236444;Diabetic
0,751390995;0,619385388;0,829657739;0,593477734;0,516409759;0,383601619;Diabetic
0,759525395;0,608357158;0,841655902;0,596496355;0,535941595;0,399905735;Diabetic
0,764587681;0,598464766;0,79447405;0,578970226;0,558961172;0,428499746;Diabetic
0,765490544;0,589760699;0,768922048;0,58876418;0,501601472;0,420730147;Diabetic
0,761135802;0,582506506;0,720959626;0,498499207;0,586610378;0,379008606;Diabetic
0,753622063;0,576851157;0,700607513;0,579707187;0,50429545;0,417833701;Diabetic
0,743123458;0,57374864;0,734522008;0,617774784;0,529441762;0,385338966;Diabetic
0,731661849;0,571279886;0,692087942;0,597933689;0,567998563;0,386789026;Diabetic
0,71890842;0,569819344;0,739237671;0,58176489;0,586573822;0,420034751;Diabetic
0,704866372;0,571069541;0,741749973;0,552579044;0,540455072;0,36317633;Diabetic
0,691962282;0,575774649;0,780007632;0,530739975;0,592828977;0,404247174;Diabetic
0,678500605;0,584248726;0,830667241;0,493017892;0,637812072;0,382243748;Diabetic
0,664870168;0,59623515;0,889357768;0,541241775;0,590732775;0,43036732;Diabetic
0,652280769;0,609726749;0,943951918;0,556516292;0,46659518;0,331243992;Diabetic
0,647310569;0,623600187;0,855823085;0,546050699;0,655497343;0,443776639;Diabetic
0,648346643;0,633965889;0,750791132;0,530055521;0,588360926;0,374395693;Diabetic
0,656661864;0,641242009;0,69293972;0,555056049;0,582800936;0,401242121;Diabetic
0,675943458;0,645954451;0,739533487;0,57532205;0,588066682;0,386947467;Diabetic
0,704807475;0,648076234;0,788715566;0,578194138;0,512784293;0,350303448;Diabetic
0,73499608;0,647531152;0,810984803;0,539401237;0,528101781;0,421060632;Diabetic
0,757827612;0,644382479;0,804927651;0,489285437;0,540204501;0,376919398;Diabetic
0,771187925;0,639857614;0,690091467;0,439269553;0,562515101;0,364469348;Diabetic
0,775155754;0,637788929;0,754949661;0,474470517;0,557427846;0,352188929;Diabetic
0,771739244;0,639292802;0,647792005;0,495350509;0,500496348;0,365779464;Diabetic
0,761127353;0,642714889;0,660403148;0,535658873;0,545082738;0,35655408;Diabetic
0,749158466;0,64797313;0,722175261;0,57924316;0,452096398;0,438255876;Diabetic
0,735361265;0,653851591;0,691502805;0,53164388;0,540770869;0,340964592;Diabetic
0,722897691;0,658044088;0,7141732;0,521847966;0,501108671;0,372490174;Diabetic
0,712100707;0,66031527;0,659474473;0,547113559;0,507146324;0,394750067;Diabetic
0,702684404;0,660753588;0,645665229;0,491907039;0,491497717;0,39705907;Diabetic
0,697162285;0,658974821;0,711992884;0,523019893;0,553654526;0,391807085;Diabetic
0,693498515;0,657764734;0,677296852;0,563934638;0,47526866;0,406549213;Diabetic
0,690522412;0,657752083;0,712067693;0,648763142;0,434630985;0,397797687;Diabetic
0,685625789;0,65894585;0,708128827;0,634184268;0,523397849;0,407140026;Diabetic
0,679272597;0,660767655;0,643859083;0,608333978;0,453568117;0,400206189;Diabetic
0,672802432;0,662444533;0,654346675;0,560004587;0,477200739;0,454097607;Diabetic
0,669380992;0,664251292;0,741468016;0,510389331;0,538363922;0,400760194;Diabetic
0,670041899;0,66515608;0,735448584;0,527634321;0,528960376;0,41959752;Diabetic
0,673650984;0,664916991;0,754075504;0,517100268;0,5092027;0,372566146;Diabetic
0,678403911;0,66390434;0,77386465;0,522810407;0,481172386;0,419132144;Diabetic
0,68372415;0,661920125;0,767942542;0,464410489;0,458785352;0,406075634;Diabetic
0,686980346;0,657843888;0,754261233;0,519938403;0,541090798;0,394554805;Diabetic
0,686762131;0,65385128;0,700572133;0,544702911;0,503559284;0,475377899;Diabetic
0,682438954;0,649312914;0,746200874;0,645750765;0,533332911;0,427128718;Diabetic
0,677383676;0,647550421;0,70302537;0,522814674;0,512500018;0,369894177;Diabetic
0,674210065;0,643757092;0,649088716;0,487474614;0,514489429;0,419563571;Diabetic
0,673850297;0,641357941;0,700337675;0,461710713;0,483592553;0,374191444;Diabetic
0,677650737;0,640616121;0,674465155;0,507405106;0,526845557;0,323364801;Diabetic
0,684271481;0,639804689;0,647597655;0,54570187;0,445312484;0,417453704;Diabetic
0,690782229;0,636979321;0,683454134;0,51950181;0,568509416;0,344176965;Diabetic
0,697113007;0,630404132;0,771447039;0,52104565;0,48641719;0,329635394;Diabetic
0,701698331;0,619225283;0,788139131;0,492479589;0,482276497;0,354154184;Diabetic
0,699854166;0,604577469;0,733782938;0,495642477;0,554452885;0,386223549;Diabetic
0,691117609;0,587635465;0,700622743;0,459409879;0,486335324;0,358814681;Diabetic
0,676243143;0,569777937;0,728006555;0,511994643;0,491320877;0,362300522;Diabetic
0,656934127;0,554151492;0,68095876;0,425481335;0,537625665;0,415646116;Diabetic
0,633485009;0,541310651;0,766364945;0,431455692;0,538489792;0,4176525;Diabetic
0,607609753;0,533831097;0,764764028;0,517827045;0,570234641;0,418582125;Diabetic
0,580780488;0,529172887;0,714928441;0,503475383;0,557965481;0,389758113;Diabetic
0,554777859;0,528384029;0,723787734;0,509827745;0,541714325;0,398540869;Diabetic
0,536472252;0,531789649;0,702932682;0,544657537;0,522399562;0,363930526;Diabetic
0,527067295;0,540639565;0,608107093;0,494506202;0,562264934;0,424823768;Diabetic
0,526022263;0,551340334;0,633116835;0,497882341;0,427006191;0,319789587;Diabetic
0,530158498;0,563709315;0,66339672;0,490239345;0,529870453;0,396547271;Diabetic
0,537027685;0,576354968;0,7232123;0,566829936;0,49460369;0,432490436;Diabetic
0,543727947;0,586814333;0,783167837;0,547042731;0,524290339;0,38222796;Diabetic
0,546443202;0,59279681;0,756268119;0,522218645;0,472218632;0,393128497;Diabetic
0,543640181;0,595098053;0,657657609;0,488409295;0,513684314;0,398743652;Diabetic
0,537266234;0,596998091;0,564641844;0,491748106;0,504980279;0,394461951;Diabetic
0,532962149;0,598657668;0,715537842;0,567532889;0,473761963;0,398632525;Diabetic
0,531571699;0,598998659;0,767186655;0,632153354;0,524408084;0,39247937;Diabetic
0,529803153;0,59437901;0,755575531;0,671949497;0,473423806;0,354799276;Diabetic
0,527843848;0,583723035;0,642714908;0,659480566;0,47361209;0,356631043;Diabetic
0,528683069;0,566699665;0,553956145;0,623036546;0,409698543;0,390322046;Diabetic
0,534097763;0,544995451;0,553388862;0,503891348;0,495023059;0,423005281;Diabetic
0,545571455;0,522044875;0,684775205;0,515807144;0,49679596;0,406698909;Diabetic
0,561238203;0,504106106;0,745053192;0,560910019;0,492497172;0,348629668;Diabetic
0,577218208;0,494485398;0,709927677;0,551424429;0,521369273;0,370284807;Diabetic
0,589058368;0,489017572;0,780029466;0,536387686;0,458483907;0,365397766;Diabetic
0,596621361;0,484092872;0,681767852;0,537493838;0,526797601;0,334013775;Diabetic
0,598366955;0,479566785;0,573606908;0,518446917;0,473377587;0,344765969;Diabetic
0,594376483;0,475027732;0,620015549;0,520439785;0,415142749;0,392566021;Diabetic
0,587361178;0,470360516;0,542553317;0,427331588;0,453263303;0,335356846;Diabetic
0,5778619;0,465213851;0,641797053;0,440555875;0,474090918;0,368176775;Diabetic
0,567320375;0,463962979;0,761753142;0,442595916;0,495622169;0,390041367;Diabetic
0,55660643;0,467781473;0,785322315;0,431894833;0,594618781;0,37336697;Diabetic
0,543897437;0,477087879;0,684224298;0,464496577;0,502766126;0,344957302;Diabetic
0,531094161;0,487107336;0,687562266;0,538107842;0,477563;0,377616541;Diabetic
0,522599525;0,495894478;0,602293239;0,532862358;0,465554245;0,343852081;Diabetic
0,51929093;0,503175952;0,556965221;0,515076318;0,493742328;0,344470436;Diabetic
0,521985193;0,508364699;0,618223287;0,499665451;0,472877241;0,33836412;Diabetic
0,527695533;0,510626029;0,608625645;0,433488457;0,487823478;0,361080242;Diabetic
0,53500574;0,510011337;0,660335329;0,444046377;0,436832683;0,344496273;Diabetic
0,54237329;0,50897988;0,651797738;0,47640345;0,501980543;0,324378367;Diabetic
0,547915056;0,509474296;0,645057419;0,536709738;0,506266265;0,303644032;Diabetic
0,551124551;0,510261452;0,625406745;0,544320317;0,450150072;0,350719056;Diabetic
0,5545122;0,511612089;0,553108705;0,472334219;0,506456624;0,373562091;Diabetic
0,559708456;0,51561062;0,56211269;0,451578404;0,439498633;0,358700038;Diabetic
0,567800932;0,522554182;0,572684795;0,489729529;0,444423662;0,326074696;Diabetic
0,578750989;0,531331668;0,568239575;0,518401377;0,528841213;0,38951199;Diabetic
0,590776441;0,53792359;0,608445923;0,569330965;0,431482741;0,342238829;Diabetic
0,602401243;0,540361817;0,615670124;0,579277646;0,481318436;0,396543804;Diabetic
0,612828578;0,53746273;0,640406719;0,52004253;0,432813028;0,397908148;Diabetic
0,620307791;0,528069096;0,55042523;0,462859068;0,426969414;0,363697159;Diabetic
0,6243895;0,514762511;0,592156192;0,437727028;0,467193021;0,366312634;Diabetic
0,627544387;0,499600999;0,617158364;0,46363502;0,489694194;0,383634921;Diabetic
0,63169476;0,485572002;0,578094207;0,546058453;0,428908271;0,369971751;Diabetic
0,636583117;0,473377555;0,611486757;0,581486286;0,459121361;0,300323149;Diabetic
0,640168413;0,464015654;0,633570837;0,548055908;0,522688013;0,384594967;Diabetic
0,644788962;0,454121872;0,679825689;0,504164647;0,532154084;0,40935355;Diabetic
0,651028498;0,445001767;0,711799568;0,444510726;0,489426536;0,317445893;Diabetic
0,653587519;0,442091176;0,715042739;0,443859537;0,569660654;0,380598685;Diabetic
0,649729608;0,447214383;0,662516547;0,463349573;0,487380055;0,312706404;Diabetic
0,640437872;0,458106103;0,759179398;0,475370724;0,51490782;0,407003395;Diabetic
0,63000783;0,470895643;0,667638001;0,56176414;0,56380685;0,332549287;Diabetic
0,617606402;0,484693068;0,671168992;0,541676331;0,525209865;0,395917785;Diabetic
0,606430861;0,495059192;0,581163408;0,450369667;0,431920372;0,373886724;Diabetic
0,599959209;0,50027841;0,642449092;0,521720191;0,521809292;0,314126346;Diabetic
0,59673752;0,502183928;0,586995795;0,494698829;0,470659918;0,335303128;Diabetic
0,59663857;0,499593058;0,61240122;0,551347372;0,499360154;0,436529998;Diabetic
0,599857573;0,493892107;0,650389138;0,551131206;0,475916719;0,372320943;Diabetic
0,605517245;0,485014868;0,666065875;0,595099823;0,478885333;0,405999166;Diabetic
0,609440158;0,476359304;0,639852775;0,488712793;0,502669646;0,44469363;Diabetic
0,60929096;0,468070082;0,64344101;0,504736079;0,490757699;0,341767643;Diabetic
0,606189114;0,463369203;0,577114998;0,464992075;0,496386003;0,351486297;Diabetic
0,602139152;0,461299994;0,666748479;0,514157144;0,480208083;0,384988376;Diabetic
0,596200035;0,463151378;0,582207942;0,519520973;0,506706765;0,356237475;Diabetic
0,586328092;0,467322818;0,638323866;0,459918522;0,487639685;0,326318509;Diabetic
0,576513178;0,471716925;0,697869092;0,436399402;0,569259949;0,388379575;Diabetic
0,569020003;0,477133294;0,685338664;0,420319673;0,521339048;0,336918569;Diabetic
0,564094749;0,48454133;0,601439941;0,470766606;0,537755341;0,346605063;Diabetic
0,561706939;0,493853921;0,558686729;0,540969397;0,45666966;0,349532614;Diabetic
0,560650779;0,503663903;0,554522564;0,440866535;0,533738607;0,365197585;Diabetic
0,563320695;0,51185408;0,569515967;0,461455957;0,49422645;0,321575581;Diabetic
0,568726462;0,522551914;0,618901046;0,496218924;0,526755751;0,371604248;Diabetic
0,576001102;0,532487874;0,617625766;0,487838287;0,472988203;0,361792193;Diabetic
