COP_x;COP_y;Acc_x;Acc_y;Jerk_x;Jerk_y;Class
0,312350169;0,172795202;0,318079119;0,155734819;0,270664321;0,303401097;Healthy
0,291206604;0,18043579;0,416016763;0,24250629;0,376078954;0,303614554;Healthy
0,282413407;0,188053104;0,271599306;0,142164414;0,245295866;0,260753798;Healthy
0,284749191;0,189561571;0,33672404;0,230071409;0,134267493;0,226286414;Healthy
0,297735519;0,190690643;0,318831589;0,102395853;0,153725378;0,25968006;Healthy
0,315371744;0,188416591;0,29977936;0,241575489;0,215374914;0,275772151;Healthy
0,33612986;0,184886465;0,359894315;0,173833389;0,164319332;0,229728131;Healthy
0,35859204;0,178052742;0,385999045;0,098053405;0,323464743;0,19599399;Healthy
0,380966361;0,169935574;0,236661507;0,176591363;0,198876557;0,244870093;Healthy
0,403049755;0,162386255;0,320470276;0,202027834;0,196108276;0,162036454;Healthy
0,427497773;0,15506214;0,246043956;0,181047608;0,27728494;0,276017548;Healthy
0,449623083;0,150005039;0,178473596;0,186636033;0,211250371;0,195557469;Healthy
0,474388864;0,146337344;0,284763172;0,193740959;0,298201691;0,239206709;Healthy
0,498200214;0,141961688;0,432860275;0,119449259;0,393629335;0,187120841;Healthy
0,520653253;0,138913147;0,382757124;0,184057995;0,253100022;0,232739851;Healthy
0,537479433;0,13701923;0,415316219;0,16379539;0,336480652;0,277955049;Healthy
0,548390079;0,136509025;0,483283402;0,217742067;0,376701649;0,260221335;Healthy
0,554891968;0,136455111;0,30122931;0,162750818;0,265163016;0,132890141;Healthy
0,556988646;0,133603626;0,237789115;0,155533734;0,207573639;0,181784683;Healthy
0,558315994;0,129773389;0,191930496;0,123635396;0,346957873;0,165768193;Healthy
0,563095543;0,124670491;0,286145426;0,119484681;0,186784224;0,180300673;Healthy
0,571203653;0,118337327;0,321537614;0,151323861;0,490739753;0,275711483;Healthy
0,58082817;0,11397085;0,450650708;0,17272199;0,25814758;0,284336399;Healthy
0,591085885;0,108784255;0,417364606;0,171417295;0,319905331;0,190051279;Healthy
0,599139357;0,105809857;0,323759553;0,086618238;0,161016864;0,133699464;Healthy
0,601793464;0,106686514;0,273255004;0,139700542;0,202971052;0,218017472;Healthy
0,598340995;0,10701669;0,34174617;0,147118461;0,247736383;0,18962875;Healthy
0,591100213;0,108406934;0,23880185;0,149275208;0,26918845;0,249339825;Healthy
0,580041066;0,108121496;0,230664093;0,182943092;0,200918785;0,219603801;Healthy
0,568241628;0,107383575;0,277132067;0,146544045;0,195359247;0,179550992;Healthy
0,555140427;0,10734816;0,292376463;0,139489903;0,229760007;0,137450055;Healthy
0,543003322;0,105655034;0,315552149;0,166932705;0,441212213;0,19839823;Healthy
0,531914319;0,104554405;0,4271168;0,130861048;0,28257469;0,186041518;Healthy
0,522985917;0,100386746;0,604300976;0,089948068;0,271807101;0,218348155;Healthy
0,512919383;0,098036276;0,409562237;0,182824677;0,272505932;0,260383998;Healthy
0,500401284;0,096997033;0,289499023;0,113421189;0,298306991;0,20692154;Healthy
0,490030046;0,094123452;0,347368077;0,166627102;0,348603036;0,260447346;Healthy
0,482068428;0,093075273;0,394768407;0,177707294;0,40441126;0,258424416;Healthy
0,477728676;0,093194105;0,147377142;0,139839617;0,459680482;0,282075263;Healthy
0,477012208;0,093209092;0,482283405;0,206999156;0,370725301;0,392685535;Healthy
0,481801326;0,092413322;0,424360681;0,221650663;0,352079459;0,217900283;Healthy
0,486744102;0,092233725;0,411468378;0,126027007;0,126155687;0,172149858;Healthy
0,488584811;0,092540258;0,439698462;0,144931885;0,397747514;0,185986303;Healthy
0,490389621;0,094185791;0,345100232;0,186140596;0,192143884;0,270125685;Healthy
0,491916936;0,093966104;0,291453325;0,140414124;0,203808728;0,258516126;Healthy
0,492347444;0,093972945;0,3148205;0,169018772;0,323361049;0,227914412;Healthy
0,492241942;0,094845637;0,335392355;0,098735735;0,105230224;0,21135165;Healthy
0,492091874;0,098743048;0,329641358;0,203213073;0,227874326;0,205580827;Healthy
0,487253157;0,103717111;0,331999591;0,105898569;0,182241806;0,225563659;Healthy
0,477852624;0,104272709;0,255880118;0,169082864;0,206590797;0,240244534;Healthy
0,467615979;0,106194209;0,25398855;0,178313374;0,334355647;0,171918479;Healthy
0,459954179;0,108262213;0,233971087;0,191216976;0,276066616;0,241466219;Healthy
0,452814185;0,107341273;0,352774544;0,153904053;0,340206362;0,219723212;Healthy
0,448069492;0,104158193;0,330283236;0,179656048;0,265892347;0,251730449;Healthy
0,449116716;0,100628097;0,312865764;0,119820176;0,166210686;0,174516401;Healthy
0,452217709;0,097080376;0,267021769;0,128260083;0,211498677;0,153776099;Healthy
0,452370186;0,095473469;0,345989213;0,112075762;0,237546564;0,170944709;Healthy
0,448467427;0,093166821;0,190820516;0,111168734;0,192281357;0,178475566;Healthy
0,44326751;0,093460536;0,12240806;0,167168057;0,213247478;0,277298818;Healthy
0,440952667;0,094672582;0,176996289;0,179386294;0,267292512;0,226960625;Healthy
0,444058021;0,097358338;0,213892891;0,142963105;0,198511942;0,183714708;Healthy
0,452416511;0,102361533;0,240128286;0,110193853;0,168488152;0,195468868;Healthy
0,462213578;0,108018281;0,274796184;0,143356748;0,232018257;0,237561853;Healthy
0,47718514;0,114017525;0,146243377;0,157188209;0,271243446;0,172720323;Healthy
0,495426014;0,121684813;0,263675549;0,131220108;0,234970539;0,137710155;Healthy
0,514501161;0,131402971;0,285009466;0,103828434;0,335461814;0,207953948;Healthy
0,534197363;0,139477002;0,196912066;0,138197125;0,211709402;0,179765612;Healthy
0,554103805;0,149369014;0,26883606;0,09407923;0,16925382;0,197600212;Healthy
0,57132399;0,158265084;0,310844336;0,15362324;0,288473074;0,177301569;Healthy
0,584393913;0,169495972;0,291448367;0,157805487;0,255762392;0,205265295;Healthy
0,592028961;0,177478412;0,352022464;0,140173048;0,265176039;0,189167007;Healthy
0,595687388;0,182593678;0,453684553;0,166878088;0,403685841;0,125604445;Healthy
0,591929422;0,185878028;0,29529383;0,188615069;0,204025614;0,226638745;Healthy
0,579045074;0,184424557;0,286768221;0,194981685;0,268611385;0,231639384;Healthy
0,558122518;0,177942211;0,227922576;0,128436222;0,089855768;0,215368577;Healthy
0,531166121;0,167146513;0,23023585;0,142028714;0,226537528;0,174141945;Healthy
0,500820039;0,154982311;0,304910961;0,122839828;0,238497731;0,201387735;Healthy
0,468005205;0,144048009;0,198846318;0,160063267;0,221630265;0,205012937;Healthy
0,43526857;0,133655735;0,172839153;0,109276398;0,188016983;0,237630504;Healthy
0,405393254;0,126125217;0,259339977;0,159556898;0,203045941;0,160470527;Healthy
0,382351845;0,122417591;0,342691426;0,141914381;0,250506216;0,223529368;Healthy
0,369071544;0,120745009;0,329322796;0,150849814;0,297826014;0,256532848;Healthy
0,362006321;0,1213964;0,451018211;0,20171605;0,183015172;0,24905346;Healthy
0,361940018;0,122480121;0,441072733;0,14168181;0,396621799;0,224643087;Healthy
0,367387194;0,120034676;0,211380401;0,196606003;0,200797144;0,222270876;Healthy
0,38323419;0,117077597;0,272189445;0,144700463;0,237038871;0,239613418;Healthy
0,40693377;0,11293996;0,280016887;0,16532802;0,229622639;0,247885911;Healthy
0,432594786;0,109660123;0,215216187;0,128436701;0,152211176;0,161102319;Healthy
0,456353684;0,106909709;0,245433909;0,089907678;0,475841584;0,15780555;Healthy
0,477158443;0,106544736;0,588872372;0,148356756;0,265782892;0,211531356;Healthy
0,493912403;0,108318091;0,433252171;0,201374557;0,348576689;0,285705132;Healthy
0,496683309;0,109796654;0,362294394;0,164834719;0,162224679;0,248829265;Healthy
0,487044736;0,114185171;0,384812838;0,180947576;0,214763939;0,185300119;Healthy
0,472680663;0,117271533;0,26940126;0,05244687;0,231681519;0,14659388;Healthy
0,451504879;0,118130697;0,233881945;0,124972499;0,211173175;0,205994978;Healthy
0,428410323;0,121070739;0,265245092;0,133813437;0,198760164;0,169160866;Healthy
0,409367536;0,123013472;0,273233317;0,17780428;0,259041791;0,225178285;Healthy
0,396410042;0,123361385;0,218481313;0,129873143;0,300230338;0,279444382;Healthy
0,393472472;0,122237376;0,384153409;0,183685674;0,180501804;0,252206642;Healthy
0,397367213;0,120385775;0,426045274;0,15136714;0,373688127;0,28336994;Healthy
0,406062042;0,120170391;0,240719549;0,196134052;0,353792804;0,229457089;Healthy
0,417847935;0,116516116;0,335322052;0,155630173;0,337548651;0,188086232;Healthy
0,432911035;0,114406345;0,19722273;0,097297178;0,171069174;0,186679279;Healthy
0,449831494;0,114048659;0,240360978;0,156369105;0,201524901;0,16441628;Healthy
0,469761753;0,113611783;0,289890217;0,087994773;0,112560328;0,098071817;Healthy
0,489935675;0,112569813;0,3120132;0,107937384;0,242034728;0,13733341;Healthy
0,51135416;0,112585904;0,280222961;0,143515136;0,167751126;0,165946246;Healthy
0,532004973;0,113930679;0,33795632;0,143538311;0,407454745;0,207606515;Healthy
0,550407414;0,115536988;0,350624762;0,123414649;0,222460892;0,257889738;Healthy
0,565279648;0,116483692;0,298620138;0,151546069;0,216167625;0,181700972;Healthy
0,57407724;0,120988703;0,298873523;0,118446802;0,211011039;0,186269452;Healthy
0,577074329;0,124094354;0,339873268;0,153666342;0,174934614;0,149911735;Healthy
0,573714906;0,126821488;0,293725866;0,136045262;0,248585712;0,175523247;Healthy
0,562880937;0,127110287;0,288145939;0,15473645;0,346882571;0,216746853;Healthy
0,547094769;0,124984907;0,340099641;0,175788634;0,346971907;0,230897459;Healthy
0,53010294;0,12086965;0,507629271;0,083434521;0,258501039;0,147931268;Healthy
0,513624506;0,115508627;0,289544899;0,113503701;0,437726044;0,127068131;Healthy
0,496802999;0,111269894;0,315909097;0,118295679;0,3388324;0,183699211;Healthy
0,482324506;0,109656714;0,263340265;0,160294553;0,367265118;0,25600095;Healthy
0,468707047;0,111810993;0,419086181;0,185592096;0,570500572;0,190600802;Healthy
0,452555886;0,115014732;0,295427204;0,131731257;0,313680274;0,180515281;Healthy
0,438145549;0,121000272;0,503743549;0,067914367;0,417877628;0,170545657;Healthy
0,425054738;0,127758277;0,272737705;0,135279511;0,459825641;0,221628477;Healthy
0,411186093;0,13564667;0,43941749;0,167381411;0,313496671;0,293475088;Healthy
0,398661549;0,142615074;0,293691201;0,22328212;0,429038993;0,34723011;Healthy
0,392320123;0,149657283;0,271360412;0,222176422;0,318557147;0,268588609;Healthy
0,393722684;0,157124513;0,176725319;0,206110207;0,193122593;0,241465567;Healthy
0,394804083;0,161551315;0,211353471;0,08919428;0,248942721;0,221440375;Healthy
0,395839936;0,162877368;0,217913449;0,168213502;0,214620882;0,204252896;Healthy
0,396412553;0,164162777;0,361709887;0,201326256;0,265702817;0,2819624;Healthy
0,393247303;0,16613298;0,243789919;0,207687425;0,238177733;0,293613592;Healthy
0,384265753;0,167131779;0,265956174;0,151238687;0,155428687;0,30188985;Healthy
0,37243482;0,164565947;0,215689353;0,184783581;0,273899192;0,169905757;Healthy
0,358933235;0,162782206;0,391987413;0,157380399;0,176519012;0,210256716;Healthy
0,345159074;0,159342798;0,361455202;0,133836797;0,196098229;0,158464998;Healthy
0,329256924;0,154849663;0,402243125;0,133025526;0,214504794;0,200563635;Healthy
0,313252258;0,149051955;0,336841946;0,111185369;0,255068464;0,135286588;Healthy
0,300983284;0,141301758;0,24356182;0,129363165;0,235992418;0,208974626;Healthy
0,29470572;0,135135807;0,228991116;0,128155944;0,253393982;0,223025556;Healthy
0,294544176;0,128060206;0,310325699;0,172375973;0,194889798;0,233110431;Healthy
0,303207178;0,120200268;0,348384555;0,130088951;0,350590159;0,151915492;Healthy
0,317454799;0,115693066;0,451468317;0,116678055;0,313512327;0,167395112;Healthy
0,32888789;0,113946263;0,287283427;0,189825319;0,245227717;0,221275529;Healthy
0,332445821;0,113610082;0,323847718;0,10056451;0,299010713;0,164917627;Healthy
0,333934256;0,114167915;0,246408249;0,183880805;0,300025822;0,195456721;Healthy
0,334167062;0,117413608;0,308170341;0,128222837;0,375613168;0,121973604;Healthy
0,333528695;0,122191888;0,303822327;0,134288767;0,186922161;0,247309945;Healthy
0,332513873;0,128972483;0,451261998;0,163604548;0,52488375;0,253396189;Healthy
0,335723153;0,135715128;0,445590502;0,191459522;0,232247254;0,201335899;Healthy
0,342847751;0,143387768;0,343749065;0,121329661;0,363109727;0,18901465;Healthy
0,343035288;0,148911567;0,299429429;0,139872736;0,237168716;0,207499663;Healthy
0,340220003;0,154979571;0,319449926;0,141663382;0,382757933;0,204956564;Healthy
0,337036159;0,161078479;0,353680428;0,171028599;0,198000293;0,251820109;Healthy
0,336359292;0,164551674;0,315801091;0,127131165;0,463870469;0,236710395;Healthy
0,335423948;0,16768883;0,312440525;0,187180495;0,2547989;0,223817959;Healthy
0,334630378;0,171069415;0,294957641;0,109047071;0,266458392;0,15194485;Healthy
0,340268591;0,172020752;0,196249622;0,128327173;0,190254002;0,166056457;Healthy
0,351194393;0,171508666;0,194899463;0,136163473;0,22585769;0,180648456;Healthy
0,362695349;0,170223846;0,321155953;0,105475517;0,18499011;0,230373582;Healthy
0,374425265;0,166907132;0,331796645;0,171412076;0,341142544;0,304913985;Healthy
0,386353709;0,163077726;0,247145566;0,1930687;;;Healthy
0,402470237;0,159202026;;;;;Healthy
0,423032962;0,153641976;;;;;Healthy
0,788711417;0,514581423;0,605515983;0,315566687;0,42224022;0,268021565;Diabetic
0,781247547;0,514068602;0,497128874;0,289508573;0,570423027;0,479104183;Diabetic
0,768519276;0,514203407;0,67666199;0,530285917;0,522765246;0,469232931;Diabetic
0,758040212;0,512999552;0,583438706;0,31277177;0,304424875;0,263979092;Diabetic
0,739323587;0,501277124;0,507114038;0,257194557;0,339457758;0,289468776;Diabetic
0,713620722;0,486558282;0,436241723;0,270070366;0,335221604;0,273820741;Diabetic
0,687729907;0,471046696;0,526261268;0,320620652;0,346262245;0,356504205;Diabetic
0,667872857;0,454230619;0,501762803;0,286802;0,459257593;0,30118154;Diabetic
0,655512064;0,439116832;0,567326892;0,356046773;0,399240252;0,279667908;Diabetic
0,645610692;0,427244271;0,436359147;0,289882211;0,460437421;0,274439435;Diabetic
0,641539423;0,421409687;0,429576137;0,273460589;0,353863226;0,329001489;Diabetic
0,644638363;0,418816699;0,613188215;0,267713521;0,32139148;0,219880861;Diabetic
0,652404645;0,415565042;0,393336788;0,337127411;0,364178041;0,352448829;Diabetic
0,663334398;0,414407426;0,374785599;0,274836646;0,312544711;0,174061572;Diabetic
0,675838212;0,414598091;0,443967917;0,286244372;0,330340367;0,341960456;Diabetic
0,687072818;0,413595269;0,569324655;0,370654003;0,46860672;0,211342006;Diabetic
0,694399583;0,409152815;0,424476138;0,307665423;0,353366063;0,336264369;Diabetic
0,692489129;0,399900541;0,56706854;0,353682672;0,301476462;0,26069928;Diabetic
0,686033017;0,38856234;0,528205346;0,253376308;0,332429992;0,303334473;Diabetic
0,675779978;0,374592754;0,404158984;0,335403892;0,317487998;0,255688038;Diabetic
0,663458586;0,363709907;0,479687543;0,370607287;0,220792422;0,257014576;Diabetic
0,651905213;0,360326147;0,531673676;0,388761681;0,357375808;0,27936046;Diabetic
0,642524291;0,362988258;0,727359942;0,570663738;0,480491245;0,362921082;Diabetic
0,635709961;0,370728517;0,642220185;0,369366366;0,58119017;0,432058635;Diabetic
0,628292824;0,384086092;0,750182744;0,198049804;0,444374395;0,338077641;Diabetic
0,616284393;0,400402127;0,646473083;0,339164621;0,394029355;0,262735894;Diabetic
0,600284874;0,417874186;0,480478442;0,327584594;0,30318499;0,237602033;Diabetic
0,581951352;0,429683414;0,475620894;0,301874673;0,318764375;0,22631292;Diabetic
0,563943134;0,437793087;0,522431524;0,350891329;0,339167732;0,161375355;Diabetic
0,553597592;0,440757355;0,60821491;0,329859341;0,631677513;0,337972298;Diabetic
0,549156024;0,43703765;0,52656951;0,192963723;0,363102564;0,3765265;Diabetic
0,550247562;0,429553461;0,651899894;0,395773154;0,415706348;0,307306743;Diabetic
0,554924936;0,422369857;0,564254722;0,292645993;0,382991141;0,267829051;Diabetic
0,563762897;0,421589301;0,675159275;0,368924221;0,449178719;0,253513474;Diabetic
0,570584432;0,420629007;0,526199842;0,26999906;0,462387488;0,196768663;Diabetic
0,575643356;0,419850687;0,419370793;0,231860099;0,461738035;0,274980386;Diabetic
0,5822212;0,419730406;0,617525475;0,27814216;0,368104666;0,280028981;Diabetic
0,589045313;0,42036718;0,621817979;0,31652796;0,341604166;0,274343186;Diabetic
0,588374313;0,419530032;0,622331384;0,258098722;0,37837885;0,238238477;Diabetic
0,579070989;0,413979032;0,795659213;0,354422456;0,498466848;0,251641861;Diabetic
0,566620597;0,406800415;0,702027608;0,3056482;0,414167893;0,289569784;Diabetic
0,545230493;0,398869853;0,497296136;0,313975437;0,603213036;0,416373328;Diabetic
0,515887831;0,391211473;0,500908279;0,324728232;0,346389913;0,255487918;Diabetic
0,484887159;0,389700231;0,508658329;0,341967612;0,399035956;0,235035983;Diabetic
0,462371214;0,390264307;0,531276652;0,292013857;0,276449258;0,27398957;Diabetic
0,44656785;0,392462174;0,460457865;0,341865131;0,470613158;0,355331072;Diabetic
0,43426169;0,395215519;0,501348827;0,362117747;0,317231902;0,381867656;Diabetic
0,427116306;0,395609692;0,607552923;0,459712277;0,386839015;0,388438999;Diabetic
0,423627238;0,396331857;0,410359925;0,336472993;0,328045038;0,289656028;Diabetic
0,424239712;0,391647596;0,453771139;0,250816395;0,373662406;0,261681225;Diabetic
0,428048916;0,384484297;0,55695692;0,249574359;0,394000292;0,326174974;Diabetic
0,436626124;0,376440374;0,685437687;0,357947399;0,239578833;0,211761488;Diabetic
0,441339722;0,368762924;0,625826689;0,284234821;0,538842602;0,278224103;Diabetic
0,443056942;0,361165069;0,483092497;0,162675989;0,367112002;0,295418065;Diabetic
0,444175904;0,35381987;0,483944527;0,265696901;0,302573214;0,357290856;Diabetic
0,45063749;0,348362893;0,449014047;0,296023242;0,458703372;0,273726458;Diabetic
0,465030744;0,349138463;0,381830317;0,210627922;0,385371801;0,34170632;Diabetic
0,484982825;0,354602861;0,604803839;0,308110972;0,326781474;0,21466486;Diabetic
0,508667627;0,364896352;0,627889508;0,335638775;0,396433522;0,242614654;Diabetic
0,527124502;0,374125034;0,6092372;0,320524884;0,295295441;0,305094356;Diabetic
0,533656102;0,381435365;0,539474554;0,312455093;0,36860711;0,312215754;Diabetic
0,529003652;0,387116059;0,552837905;0,232424073;0,313950816;0,207727126;Diabetic
0,516468054;0,388300853;0,43690591;0,231574283;0,369215248;0,255582014;Diabetic
0,499147446;0,387508643;0,454423709;0,207044125;0,402726587;0,3108855;Diabetic
0,480618469;0,383242643;0,555870308;0,373456283;0,441775256;0,258783838;Diabetic
0,461828543;0,378294158;0,630806692;0,305653101;0,456939133;0,23210444;Diabetic
0,449703146;0,370859122;0,527993384;0,315165044;0,458164837;0,466157089;Diabetic
0,445237704;0,361266442;0,65395966;0,267905885;0,233349666;0,250878893;Diabetic
0,448133627;0,355184685;0,692646234;0,373086386;0,40920795;0,303247427;Diabetic
0,453695037;0,35307295;0,651005997;0,335745124;0,527027207;0,410120216;Diabetic
0,45686718;0,351898973;0,804332489;0,552061626;0,51819344;0,385817177;Diabetic
0,455807454;0,346339149;0,556186603;0,417923537;0,384929909;0,24912034;Diabetic
0,45026034;0,337972441;0,408281168;0,367705618;0,339286953;0,30627605;Diabetic
0,446978084;0,3218727;0,388878763;0,320249935;0,459063182;0,416801244;Diabetic
0,451788001;0,304007128;0,469629833;0,245913378;0,27991752;0,262494417;Diabetic
0,464538698;0,287427464;0,517365909;0,275658296;0,619821082;0,456091671;Diabetic
0,478738765;0,275618082;0,624427696;0,361881624;0,331238374;0,515848334;Diabetic
0,492106494;0,27017495;0,468161069;0,356236421;0,384652505;0,382998323;Diabetic
0,506254546;0,261672657;0,341938258;0,245754764;0,440945529;0,397092922;Diabetic
0,518488939;0,259138459;0,523739212;0,383546754;0,281526791;0,279183855;Diabetic
0,527790356;0,25512701;0,505066689;0,338238146;0,518896116;0,278485051;Diabetic
0,531528326;0,251747404;0,45471297;0,284827115;0,479287931;0,264274757;Diabetic
0,536226803;0,252050302;0,519913426;0,293861412;0,538965455;0,295415853;Diabetic
0,548766208;0,259544967;0,61188665;0,196427063;0,445230815;0,266339656;Diabetic
0,563893515;0,272107315;0,585896521;0,186531388;0,479485246;0,36502398;Diabetic
0,573605065;0,292337933;0,488580009;0,373311318;0,480069765;0,295611706;Diabetic
0,573241921;0,315565632;0,613691434;0,399530887;0,291096667;0,306314359;Diabetic
0,570474883;0,334266811;0,621006262;0,42985988;0,26517497;0,301205009;Diabetic
0,565708801;0,345779998;0,52548481;0,439347151;0,501221224;0,333002185;Diabetic
0,561914243;0,347725433;0,360975813;0,22026146;0,379869744;0,242453605;Diabetic
0,563111476;0,341424578;0,470379062;0,208981691;0,346465904;0,364891621;Diabetic
0,570220612;0,335211596;0,57023569;0,288841428;0,345577391;0,208300404;Diabetic
0,583052123;0,329116699;0,588281496;0,284134345;0,32043995;0,246549053;Diabetic
0,594126601;0,32606087;0,615024076;0,300325789;0,287121875;0,257047285;Diabetic
0,596235535;0,328161125;0,686921646;0,356386719;0,436311238;0,394246047;Diabetic
0,584394192;0,332726772;0,607915267;0,278137557;0,505362657;0,294317167;Diabetic
0,55808843;0,339724013;0,308586955;0,340684911;0,421788988;0,237118178;Diabetic
0,523506865;0,340355066;0,427644312;0,276896264;0,348290632;0,318310403;Diabetic
0,491751974;0,338515728;0,457112228;0,222391722;0,367831471;0,285511558;Diabetic
0,466137437;0,335494723;0,462328853;0,199128257;0,279303092;0,326597836;Diabetic
0,445965308;0,332790208;0,559152449;0,281888605;0,399233939;0,287746475;Diabetic
0,431824687;0,329588753;0,606387949;0,283745381;0,369671667;0,307484171;Diabetic
0,420995716;0,32445389;0,416778715;0,261623478;0,547214328;0,291211265;Diabetic
0,41402134;0,324105665;0,415677173;0,290427291;0,352979558;0,28403569;Diabetic
0,412009172;0,324864453;0,497579965;0,266603237;0,42314223;0,244499884;Diabetic
0,411512396;0,327574966;0,459893073;0,254033714;0,306074819;0,308371318;Diabetic
0,411806458;0,32988202;0,461728034;0,262243554;0,410929367;0,25932418;Diabetic
0,414200035;0,334433523;0,473489095;0,328822536;0,379505578;0,239228884;Diabetic
0,417862753;0,341599213;0,500861017;0,375146983;0,509336612;0,348186628;Diabetic
0,420363909;0,347529712;0,561148453;0,34642556;0,444383679;0,23769571;Diabetic
0,422332405;0,351584706;0,495588748;0,329488044;0,365860556;0,305302759;Diabetic
0,426550748;0,352666543;0,418805169;0,251218579;0,304087337;0,22008594;Diabetic
0,435083379;0,354182587;0,375882328;0,184320157;0,441394789;0,239843771;Diabetic
0,446920156;0,357490083;0,530101855;0,232988462;0,392652096;0,329103008;Diabetic
0,458195176;0,364646938;0,637463769;0,378396065;0,471736477;0,318245488;Diabetic
0,466093965;0,374843074;0,570962619;0,289089943;0,624812696;0,317318895;Diabetic
0,468058914;0,385834025;0,561435921;0,39578938;0,4479239;0,375475524;Diabetic
0,468888793;0,395575203;0,793837705;0,470705033;0,539782836;0,426886577;Diabetic
0,467262244;0,399793047;0,418129356;0,342273176;0,497957103;0,270325316;Diabetic
0,463140181;0,398305284;0,464709265;0,236839049;0,507377546;0,22796265;Diabetic
0,462161369;0,392960332;0,54170238;0,258064055;0,291734988;0,358843129;Diabetic
0,468240818;0,387165774;0,596716738;0,370965137;0,32858505;0,301841944;Diabetic
0,476744232;0,382180161;0,593004598;0,428783734;0,427017905;0,295088347;Diabetic
0,48172126;0,374678573;0,698664676;0,521155873;0,430117449;0,401403498;Diabetic
0,483312121;0,364547824;0,533704178;0,437860977;0,517616928;0,43956344;Diabetic
0,481326414;0,350998948;0,463856465;0,286663549;0,362378452;0,321179777;Diabetic
0,480259837;0,338612291;0,387705168;0,27810878;0,281854172;0,374207532;Diabetic
0,481683808;0,324779179;0,460963354;0,245773099;0,379843695;0,305415479;Diabetic
0,483515578;0,315848525;0,570325589;0,307675715;0,424058697;0,215345436;Diabetic
0,4835245;0,314535638;0,676999977;0,318135332;0,397602642;0,178269691;Diabetic
0,479659088;0,317006604;0,617171737;0,382704755;0,402257377;0,330062736;Diabetic
0,472208002;0,319316891;0,453926828;0,254215594;0,313425198;0,354474636;Diabetic
0,456726852;0,31725682;0,479673219;0,290863892;0,363075581;0,239882912;Diabetic
0,43628572;0,314230079;0,423505404;0,230410374;0,317642393;0,194323227;Diabetic
0,415304395;0,30908202;0,396962613;0,17030439;0,309595858;0,198141946;Diabetic
0,399552132;0,302731637;0,479493321;0,233253379;0,422684104;0,190212775;Diabetic
0,385391633;0,295488898;0,549627777;0,258833552;0,28009562;0,202655053;Diabetic
0,369364817;0,288749682;0,548228215;0,320520505;0,404530459;0,312644428;Diabetic
0,353121598;0,285573846;0,389143649;0,237357703;0,463461487;0,334311475;Diabetic
0,340507968;0,28522706;0,480457649;0,275775193;0,334183782;0,240208986;Diabetic
0,332040904;0,285729486;0,51322484;0,321437713;0,435586126;0,291116916;Diabetic
0,326116759;0,285798192;0,471705664;0,441468018;0,345573847;0,34345784;Diabetic
0,324022385;0,281654858;0,385090339;0,287714092;0,357058944;0,315481234;Diabetic
0,326640183;0,273084422;0,604942558;0,341547979;0,417478851;0,310181224;Diabetic
0,331893182;0,262683554;0,656945522;0,443998138;0,597429933;0,390981375;Diabetic
0,335431782;0,253813625;0,43487366;0,336682874;0,357325942;0,182705217;Diabetic
0,336853835;0,244783645;0,605146327;0,299499105;0,445932447;0,300494748;Diabetic
0,339035209;0,237543128;0,584348168;0,297194885;0,463362356;0,291698194;Diabetic
0,338694458;0,234374154;0,432806567;0,228890395;0,42769664;0,429664742;Diabetic
0,333704767;0,234951083;0,529461515;0,295959269;0,363793768;0,221222275;Diabetic
0,327051396;0,240261948;0,508838774;0,335452049;0,437978345;0,238599624;Diabetic
0,317942797;0,244107585;0,452357576;0,2635407;0,335288278;0,272462993;Diabetic
0,308114754;0,243651874;0,334542227;0,229001587;0,447327754;0,251989473;Diabetic
0,306193924;0,243073292;0,399883986;0,253971653;0,411394735;0,292569514;Diabetic
0,316497818;0,24143445;0,474475659;0,228695927;0,314366141;0,364680435;Diabetic
0,333713239;0,240529983;0,414490054;0,249944075;0,206494555;0,206872875;Diabetic
0,355040685;0,237851581;0,40556058;0,244892764;0,3518265;0,222121521;Diabetic
0,372616849;0,23422207;0,555868055;0,259373344;0,382335958;0,259517692;Diabetic
0,384795751;0,230209831;0,411780187;0,230524211;0,394405387;0,272250394;Diabetic
0,388385989;0,227509302;0,355967118;0,251434525;0,368804207;0,307364606;Diabetic
0,389121315;0,228559283;0,507508783;0,309862576;0,405618949;0,364776077;Diabetic
0,394876668;0,23218742;0,69481337;0,526383593;0,473828445;0,300179851;Diabetic
0,403447331;0,238369;0,483068834;0,330777148;0,380363447;0,283644378;Diabetic
0,41692048;0,246350016;0,535352053;0,279492202;0,411735356;0,327330672;Diabetic
0,435366784;0,256647266;0,493840914;0,228577241;0,391178357;0,316650081;Diabetic
0,456705684;0,268173236;0,466850887;0,295752381;0,420623625;0,29421512;Diabetic
0,478503159;0,278823044;0,599465833;0,330974374;0,469356802;0,38315375;Diabetic
0,497626155;0,287163522;0,80491775;0,634556196;0,545838161;0,440572361;Diabetic
0,50913922;0,29264382;0,596878757;0,386414699;0,401918551;0,235647711;Diabetic
0,508832745;0,287483098;0,56621124;0,37970966;0,454912456;0,335089247;Diabetic
0,505442069;0,27762425;0,623112406;0,178171979;0,393374899;0,234870225;Diabetic
0,502086635;0,271003828;0,532264329;0,18190037;0,470675355;0,26709555;Diabetic
0,499334635;0,270638732;0,538618121;0,386383727;0,369842772;0,282948707;Diabetic
0,500482786;0,276311359;0,701186807;0,481735451;0,669943633;0,330576364;Diabetic
